Number,Level,Vocabulary,Wordclass,Guide
652,5급,뜯어보다,동사,포장을 뜯어보다
653,5급,뜸하다,형용사,소식이 뜸하다
654,5급,띄우다02,동사,물에 띄우다
655,5급,라일락00,명사,라일락 향기
656,5급,라켓,명사,테니스 라켓
657,5급,란00,명사,독자란
658,5급,레슬링,명사,레슬링 경기
659,5급,레저,명사,레저 스포츠운동복
660,5급,-로01,접사,활주로
661,5급,-론,접사,경제론
662,5급,-류02,접사,금속류
663,5급,리더십,명사,리더십을 발휘하다
664,5급,리포터,명사,리포터로 활동하다
665,5급,마감,명사,마감 뉴스
666,5급,마비,명사,심장 마비
667,5급,마일리지00,명사,마일리지 적립
668,5급,마저,부사,마저 먹다
669,5급,마케팅,명사,마케팅 전략
670,5급,막03/ 막04,명사/의존명사,막을 열다
671,5급,막막하다02,형용사,앞길이 막막하다
672,5급,만병,명사,만병의 원인
673,5급,만족도,명사,고객 만족도
674,5급,맏이,명사,맏이로 태어나다
675,5급,말끝,명사,말끝을 맺다
676,5급,말재주,명사,말재주가 있다
677,5급,맞대다,동사,얼굴을 맞대다
678,5급,맞들다,동사,짐을 맞들다
679,5급,맞히다02,동사,비를 맞히다
680,5급,매03,관형사,매 순간
681,5급,매끄럽다,형용사,피부가 매끄럽다
682,5급,매다02,동사,김을 매다
683,5급,매력적01∙ 매력적02,관형사∙ 명사,매력적 인상
684,5급,매매,명사,부동산 매매
685,5급,매사01/ 매사02,명사/부사,매사 성실하다
686,5급,매섭다,형용사,눈초리가 매섭다
687,5급,매연,명사,매연을 배출하다
688,5급,매입,명사,부동산 매입
689,5급,매출,명사,매출이 늘다
690,5급,매콤하다,형용사,맛이 매콤하다
691,5급,맨손,명사,맨손으로 만지다
692,5급,맹세,명사,맹세를 지키다
693,5급,머리기사,명사,머리기사로 다루다
694,5급,머지않다,형용사,승리가 머지 않다
695,5급,먹음직스럽다,형용사,음식이 먹음직스럽다
696,5급,멍청하다,형용사,행동이 멍청하다
697,5급,멍하니,부사,멍하니 바라보다
698,5급,멍하다,형용사,정신이 멍하다
699,5급,메다00,동사,목이 메다
700,5급,메마르다,형용사,메마른 땅
701,5급,멜로00,명사,멜로 영화
702,5급,면03,명사,면 티셔츠
703,5급,면04,명사,면 음식
704,5급,면도기,명사,면도기로 수염을 깎다
705,5급,면세점,명사,공항 면세점
706,5급,면접시험,명사,면접시험을 보다
707,5급,면제,명사,병역 면제
708,5급,멸망,명사,지구 멸망
709,5급,멸종,명사,공룡의 멸종
710,5급,명랑,명사,명랑 소설
711,5급,명백히,부사,명백히 밝히다
712,5급,명사02,명사,명사와 동사
713,5급,명상,명사,명상에 잠기다
714,5급,명성,명사,명성을 떨치다
715,5급,명소,명사,관광 명소
716,5급,명심00,명사,명심을 하다
717,5급,명품,명사,명품 가방
718,5급,명확히,부사,명확히 밝히다
719,5급,모국어,명사,모국어 화자
720,5급,모금01,의존명사,물 한 모금
721,5급,모발,명사,모발 이식
722,5급,모방,명사,모방 범죄
723,5급,모범생,명사,모범생으로 인정받다
724,5급,모음,명사,자음과 모음
725,5급,모조리,부사,모조리 사라지다
726,5급,모친,명사,부친과 모친
727,5급,모형,명사,건물 모형
728,5급,목격,명사,사고 목격
729,5급,목격자,명사,사고 목격자
730,5급,목돈,명사,목돈을 마련하다
731,5급,목장,명사,목장의 소
732,5급,목재,명사,목재 선반
733,5급,목적어,명사,주어와 목적어
734,5급,몰두하다,동사,연구에 몰두하다
735,5급,몰아붙이다,동사,구석으로 몰아붙이다
736,5급,몰이00,명사,소떼 몰이
737,5급,묘00,명사,묘를 벌초하다
738,5급,무03/무04,명사/의존명사,유무/일승이무
739,5급,무난하다,형용사,무난한 승리
740,5급,무너뜨리다,동사,성벽을 무너뜨리다
741,5급,무뚝뚝하다,형용사,무뚝뚝한 표정
742,5급,무분별,명사,무분별한 처방
743,5급,무상02,명사,무상 급식
744,5급,무선,명사,무선 인터넷
745,5급,무소식,명사,무소식이 희소식
746,5급,무술,명사,무술 훈련
747,5급,무시무시하다,형용사,무시무시한 괴물
748,5급,무식,명사,무식이 드러나다
749,5급,무심코,부사,무심코 지나치다
750,5급,무응답,명사,무응답 비율
751,5급,무인,명사,무인 판매
752,5급,무인도,명사,무인도에서 탈출하다
753,5급,무효,명사,무효 처리
754,5급,묵다01,동사,묵은 때
755,5급,문구01,명사,광고 문구
756,5급,문단01,명사,문단을 나누다
757,5급,문어02,명사,문어와 구어
758,5급,문항,명사,평가 문항
759,5급,문형,명사,기본 문형
760,5급,문화생활,명사,문화생활을 즐기다
761,5급,문화유산,명사,전통 문화유산
762,5급,물량,명사,물량을 확보하다
763,5급,물려받다,동사,유산을 물려받다
764,5급,물려주다,동사,재산을 물려주다
765,5급,물리,명사,물리를 전공하다
766,5급,물리치다,동사,적군을 물리치다
767,5급,물방울,명사,물방울이 맺히다
768,5급,물품,명사,중고 물품
769,5급,뭉클하다,형용사,가슴이 뭉클하다
770,5급,미01,명사,여백의 미
771,5급,미녀,명사,절세 미녀
772,5급,미모,명사,미모가 뛰어나다
773,5급,미생물,명사,미생물이 번식하다
774,5급,미아,명사,미아를 찾다
775,5급,미역02,명사,미역 반찬
776,5급,미용,명사,피부 미용
777,5급,미적01∙ 미적02,관형사∙ 명사,미적 감각
778,5급,민감하다,형용사,피부가 민감하다
779,5급,민박,명사,민박 시설
780,5급,민속,명사,민속 음악
781,5급,민요,명사,민요를 부르다
782,5급,믿음직스럽다,형용사,믿음직스러운 사람
783,5급,밀려오다,동사,파도가 밀려오다
784,5급,바깥일,명사,바깥일로 바쁘다
785,5급,바라다보다,동사,서로를 바라다보다
786,5급,바이러스,명사,바이러스에 감염되다
787,5급,바자회,명사,바자회를 열다
788,5급,박람회,명사,박람회가 열리다
789,5급,반듯하다,형용사,모양이 반듯하다
790,5급,반박,명사,반박의 글
791,5급,반반,명사,반반으로 나누다
792,5급,반쪽,명사,반쪽으로 나누다
793,5급,반하다02,동사,규칙에 반하다
794,5급,반항,명사,사회에 대한 반항
795,5급,반환점,명사,반환점을 돌다
796,5급,받치다,동사,쟁반에 받치다
797,5급,-발02,접사,뉴욕발 비행기
798,5급,발라드,명사,발라드를 듣다
799,5급,발명가,명사,발명가가 되다
800,5급,발명품,명사,발명품을 연구하다
801,5급,발신자,명사,발신자 번호
802,5급,발언,명사,발언을 듣다
803,5급,발전02,명사,수력 발전
804,5급,발전소,명사,수력 발전소
805,5급,발짝,의존명사,한 발짝
806,5급,발표자,명사,발표자를 정하다
807,5급,발효01,명사,법령 발효
808,5급,발효02,명사,발효 식품
809,5급,발휘,명사,실력 발휘
810,5급,밤낮없이,부사,밤낮없이 일하다
811,5급,방망이,명사,방망이를 휘두르다
812,5급,방송인,명사,직업
813,5급,방수,명사,방수 기능
814,5급,방영,명사,드라마 방영
815,5급,방울02,명사,방울을 매달다
816,5급,방음,명사,방음 장치
817,5급,방청객,명사,토론 방청객
818,5급,방황,명사,사춘기 방황
819,5급,밭,명사,논과 밭
820,5급,배기가스,명사,자동차 배기가스
821,5급,배열,명사,치아 배열
822,5급,배출,명사,가스 배출
823,5급,백과사전,명사,백과사전을 참고하다
824,5급,백성,명사,백성을 다스리다
825,5급,백제,명사,나라
826,5급,버럭,부사,버럭 화를 내다
827,5급,버릇없다,형용사,버릇없는 행동
828,5급,벅차다,형용사,생활이 벅차다
829,5급,번번이,부사,번번이 실수하다
830,5급,번지다,동사,잉크가 번지다
831,5급,벌겋다,형용사,벌건 김치
832,5급,범죄자,명사,범죄자를 처벌하다
833,5급,-법,접사,요리법
834,5급,법규,명사,법규를 지키다
835,5급,법대00,명사,법대에 진학하다
836,5급,법무부,명사,기관
837,5급,벚꽃,명사,벚꽃을 구경하다
838,5급,베끼다,동사,글씨를 베끼다
839,5급,베다01,동사,베개를 베다
840,5급,베다02,동사,나무를 베다
841,5급,베스트셀러,명사,이달의 베스트셀러
842,5급,벼락,명사,벼락에 맞다
843,5급,벽돌,명사,벽돌을 쌓다
844,5급,변기,명사,화장실 변기
845,5급,변신,명사,연기 변신
846,5급,변함없다,형용사,변함없는 맛
847,5급,변함없이,부사,변함없이 같다
848,5급,별것,명사,별것이 아니다
849,5급,별나다,형용사,성격이 별나다
850,5급,병명,명사,병명이 밝혀지다
851,5급,병아리,명사,병아리를 키우다
852,5급,보건소,명사,보건소 진료
853,5급,보글보글,부사,보글보글 끓다
854,5급,보상02,명사,피해 보상
855,5급,보상금02,명사,보상금을 타다
856,5급,보수01,명사,보수 정당
857,5급,보수03,명사,보수 공사
858,5급,보수적01∙ 보수적02,관형사∙ 명사,보수적 태도
859,5급,보약,명사,보약을 먹다
860,5급,보육,명사,보육 교사
861,5급,보일러,명사,보일러를 틀다
862,5급,보자기,명사,보자기에 싸다
863,5급,보증,명사,품질 보증
864,5급,보증금,명사,전세 보증금
865,5급,보편적01∙ 보편적02,관형사∙ 명사,보편적 현상
866,5급,보편화,명사,인터넷의 보편화
867,5급,보험료,명사,보험료를 내다
868,5급,복구,명사,피해 복구
869,5급,복권02,명사,복권에 당첨되다
870,5급,복원,명사,문화재 복원
871,5급,복지,명사,노후 복지
872,5급,복학,명사,휴학과 복학
873,5급,복합,명사,복합 기능
874,5급,본02,관형사,본 사건
875,5급,본격적01∙ 본격적02,관형사∙ 명사,본격적 협상
876,5급,본국,명사,본국으로 돌아가다
877,5급,본뜨다,동사,디자인을 본뜨다
878,5급,본론,명사,본론을 쓰다
879,5급,본명,명사,본명을 밝히다
880,5급,본문,명사,본문 내용
881,5급,본받다,동사,정신을 본받다
882,5급,본사,명사,본사로 발령이 나다
883,5급,본선,명사,본선에 진출하다
884,5급,본질적01∙ 본질적02,관형사∙ 명사,본질적 차이
885,5급,봉사자,명사,의료 봉사자
886,5급,부-00,접사,부반장
887,5급,-부02,접사,중심부
888,5급,부과,명사,세금 부과
889,5급,부담감,명사,부담감을 느끼다
890,5급,부도덕,명사,부도덕 행위
891,5급,부릅뜨다,동사,눈을 부릅뜨다
892,5급,부사,명사,부사와 동사
893,5급,부시다02,형용사,눈이 부시다
894,5급,부여02,명사,가치 부여
895,5급,부유층,명사,부유층 자녀
896,5급,부유하다02,형용사,집안이 부유하다
897,5급,부인02,명사,사실 부인
898,5급,부쩍,부사,부쩍 늘다
899,5급,부채02,명사,부채를 갚다
900,5급,부치다01,동사,힘에 부치다
901,5급,부풀다,동사,빵이 부풀다
902,5급,부하02,명사,부하 직원
903,5급,북01,명사,북을 치다
904,5급,북극,명사,북극 지역
905,5급,북한,명사,북한 동포
906,5급,북향,명사,북향 집
907,5급,-분01,접사,추가분
908,5급,분04,명사,분을 삭이다
909,5급,분리수거,명사,쓰레기 분리수거
910,5급,분주하다02,형용사,분주한 아침
911,5급,불가사의,명사,
912,5급,불경기,명사,불경기를 극복하다
913,5급,불과하다,형용사,절반에 불과하다
914,5급,불길,명사,불길에 휩싸이다
915,5급,불길하다,형용사,불길한 느낌
916,5급,불꽃놀이,명사,불꽃놀이를 구경하다
917,5급,불량,명사,불량 청소년
918,5급,불량품,명사,불량품을 교환하다
919,5급,불러내다,동사,친구를 불러내다
920,5급,불러들이다,동사,집으로 불러들이다
921,5급,불리다01,동사,이름이 불리다
922,5급,불면증,명사,불면증을 겪다
923,5급,불상,명사,불상에 절하다
924,5급,불성실,명사,태도가 불성실하다
925,5급,불신,명사,불신이 생기다
926,5급,불안감,명사,불안감을 느끼다
927,5급,불어나다,동사,인구가 불어나다
928,5급,불우,명사,불우 이웃
929,5급,불의,명사,불의에 맞서다
930,5급,불치병,명사,불치병에 걸리다
931,5급,불쾌지수,명사,불쾌지수가 높다
932,5급,불투명,명사,불투명 유리
933,5급,불행히,부사,불행히 살다
934,5급,붉은색,명사,색
935,5급,붉히다,동사,얼굴을 붉히다
936,5급,붓,명사,붓으로 그리다
937,5급,붕괴,명사,붕괴 위험
938,5급,붕대,명사,붕대를 감다
939,5급,브랜드,명사,유명 브랜드
940,5급,브레이크,명사,브레이크를 밟다
941,5급,블로그00,명사,블로그에 올리다
942,5급,비관,명사,비관에 빠지다
943,5급,비관적01∙ 비관적02,관형사∙ 명사,비관적 생각
944,5급,비둘기,명사,새
945,5급,비뚤어지다,동사,글씨가 비뚤어지다
946,5급,비례,명사,비례 관계
947,5급,비료,명사,비료를 뿌리다
948,5급,비리,명사,비리를 저지르다
949,5급,비상금,명사,비상금을 모으다
950,5급,비상약00,명사,비상약을 준비하다
951,5급,비서,명사,비서로 일하다
952,5급,비유적01∙ 비유적02,관형사∙ 명사,비유적 표현
953,5급,비좁다,형용사,방이 비좁다
954,5급,비평,명사,영화 비평
955,5급,빈도,명사,빈도가 높다
956,5급,빈둥거리다,동사,집에서 빈둥거리다
957,5급,빈번하다,형용사,고장이 빈번하다
958,5급,빈소,명사,빈소에 조문하다
959,5급,빈칸,명사,빈칸을 채우다
960,5급,빌다02,동사,밥을 빌다
961,5급,빗나가다,동사,화살이 빗나가다
962,5급,빙수,명사,빙수를 먹다
963,5급,빙하,명사,빙하가 녹다
964,5급,빛내다,동사,나라를 빛내다
965,5급,빠듯하다,형용사,일정이 빠듯하다
966,5급,빼내다,동사,벽에서 못을 빼내다
967,5급,뺏기다,동사,가방을 뺏기다
968,5급,뻔하다02,형용사,뻔한 거짓말
969,5급,뻘뻘02,부사,땀을 뻘뻘 흘리다
970,5급,뽐내다,동사,실력을 뽐내다
971,5급,뾰족하다,형용사,뾰족한 바늘
972,5급,뿌듯하다,형용사,마음이 뿌듯하다
973,5급,뿔01,명사,사슴 뿔
974,5급,사고02,명사,사고 능력
975,5급,사교02,명사,사교 모임
976,5급,사교육,명사,사교육 시장
977,5급,사교육비,명사,사교육비 부담
978,5급,사극,명사,사극을 보다
979,5급,사납다,형용사,성질이 사납다
980,5급,사무적01∙ 사무적02,관형사∙ 명사,사무적인 말투
981,5급,사물놀이,명사,사물놀이 공연
982,5급,사복,명사,사복을 입다
983,5급,사상02,명사,사상의 자유
984,5급,사슴,명사,동물
985,5급,사실상01/ 사실상02,명사/부사,사실상 끝나다
986,5급,사업체,명사,사업체 규모
987,5급,사원,명사,신입 사원
988,5급,사원00,명사,이슬람 사원
989,5급,사유00,명사,사유를 밝히다
990,5급,사은품,명사,사은품 증정
991,5급,사자성어00,명사,사자성어를 외우다
992,5급,사지01,명사,사지를 뻗다
993,5급,사치,명사,사치를 부리다
994,5급,사형,명사,사형을 선고하다
995,5급,사회01,명사,결혼식의 사회
996,5급,삭막하다,형용사,삭막한 세상
997,5급,-산,접사,국내산
998,5급,산골,명사,산골 마을
999,5급,산더미,명사,산더미처럼 쌓이다
1000,5급,산사태,명사,산사태가 나다
1001,5급,산성비,명사,산성비가 내리다
1002,5급,산소01,명사,조상의 산소
1003,5급,산소02,명사,산소를 마시다
1004,5급,산업화,명사,산업화 시대
1005,5급,살금살금,부사,살금살금 다가가다
1006,5급,살며시,부사,살며시 웃다
1007,5급,삼가다,동사,말을 삼가다
1008,5급,삼삼오오,명사,
1009,5급,-상01,접사,사실상
1010,5급,상갓집00,명사,상갓집에 가다
1011,5급,상견례,명사,상견례 날짜
1012,5급,상냥하다,형용사,상냥한 사람
1013,5급,상당수,명사,상당수가 참석하다
1014,5급,상류층,명사,상류층 모임
1015,5급,상반신,명사,상반신과 하반신
1016,5급,상부상조,명사,
1017,5급,상실,명사,의욕 상실
1018,5급,상업적01∙ 상업적02,관형사∙ 명사,상업적 목적
1019,5급,상여금,명사,상여금을 받다
1020,5급,상영관00,명사,영화 상영관
1021,5급,상의02,명사,가족들과 상의하다
1022,5급,상차림,명사,명절 상차림
1023,5급,상표,명사,유명 상표
1024,5급,상품권,명사,백화점 상품권
1025,5급,상향,명사,상향 이동
1026,5급,새까맣다,형용사,새까만 눈동자
1027,5급,새댁,명사,옆집 새댁
1028,5급,새싹,명사,새싹이 돋다
1029,5급,새콤하다,형용사,맛이 새콤하다
1030,5급,새파랗다,형용사,새파란 하늘
1031,5급,새하얗다,형용사,피부가 새하얗다
1032,5급,색상,명사,선명한 색상
1033,5급,샘02,명사,샘을 파다
1034,5급,샘물,명사,샘물을 마시다
1035,5급,생,명사,생과 사
1036,5급,생-,접사,생고기
1037,5급,생동감,명사,생동감이 넘치다
1038,5급,생명력,명사,생명력이 넘치다
1039,5급,생명체,명사,외계 생명체
1040,5급,생물,명사,동식물
1041,5급,생산량,명사,쌀 생산량
1042,5급,생수,명사,생수를 마시다
1043,5급,생애,명사,생애를 마감하다
1044,5급,생전01/ 생전02,명사/부사,생전 처음
1045,5급,생태계,명사,생태계를 보호하다
1046,5급,생활화,명사,에너지 절약의 생활화
1047,5급,서글프다,형용사,서글픈 마음
1048,5급,서론,명사,서론과 본론
1049,5급,서리다,동사,김이 서리다
1050,5급,서먹하다,형용사,관계가 서먹하다
1051,5급,서면00,명사,서면으로 제출하다
1052,5급,서민,명사,서민 사회
1053,5급,서비스업,명사,서비스업에 종사하다
1054,5급,서성이다,동사,주변을 서성이다
1055,5급,서술,명사,서술 방식
1056,5급,서술어,명사,주어와 서술어
1057,5급,서양식,명사,서양식 건물
1058,5급,서예,명사,서예 작품
1059,5급,서재,명사,방
1060,5급,서향,명사,서향 건물
1061,5급,-석,접사,관람석
1062,5급,석01,관형사,석 달
1063,5급,석사,명사,석사 학위
1064,5급,석탄,명사,석탄 연료
1065,5급,선01,명사,선을 보다
1066,5급,선두,명사,선두 주자
1067,5급,선명하다,형용사,선명한 사진
1068,5급,선박,명사,선박을 제조하다
1069,5급,선반,명사,선반에 올리다
1070,5급,선발02,명사,대표 선발
1071,5급,선보이다,동사,작품을 선보이다
1072,5급,선불,명사,선불 요금
1073,5급,선언,명사,금연 선언
1074,5급,선의,명사,선의와 악의
1075,5급,선입견,명사,선입견을 가지다
1076,5급,선착순,명사,선착순으로 모집하다
1077,5급,선천적01∙ 선천적02,관형사∙ 명사,선천적 재능
1078,5급,선하다01,형용사,눈에 선하다
1079,5급,선행02,명사,선행을 베풀다
1080,5급,선호도,명사,고객 선호도
1081,5급,선후배,명사,학교 선후배학용품
1082,5급,설03,명사,설을 증명하다
1083,5급,설계,명사,건물의 설계
1084,5급,설득력,명사,설득력 있는 주장
1085,5급,설명문,명사,설명문을 읽다
1086,5급,설사02,부사,설사 그렇다 해도
1087,5급,설치다02,동사,잠을 설치다
1088,5급,섬기다,동사,부모를 섬기다
1089,5급,섬세하다,형용사,섬세한 무늬
1090,5급,섭취,명사,수분 섭취
1091,5급,성03,명사,성별
1092,5급,성경,명사,성경을 읽다
1093,5급,성금,명사,성금을 내다
1094,5급,성급하다,형용사,성급한 행동
1095,5급,성냥,명사,성냥이 타다
1096,5급,성년,명사,성년의 날
1097,5급,성능,명사,성능이 뛰어나다
1098,5급,성대하다,형용사,성대한 결혼식
1099,5급,성묘,명사,추석 성묘
1100,5급,성분,명사,성분을 분석하다
1101,5급,성수기,명사,휴가철 성수기
1102,5급,성실성,명사,성실성이 부족하다
1103,5급,성실히,부사,성실히 일하다
1104,5급,성의,명사,성의가 담긴 선물
1105,5급,성인02,명사,성인을 본받다
1106,5급,성인병,명사,성인병을 치료하다
1107,5급,성적01∙ 성적02,관형사∙ 명사,성적 매력
1108,5급,성직자,명사,성직자가 되다
1109,5급,성취,명사,소원 성취
1110,5급,성향,명사,정치적 성향
1111,5급,성형,명사,성형 수술
1112,5급,성형외과,명사,병원
1113,5급,세계관,명사,세계관이 뚜렷하다
1114,5급,세균,명사,세균 검출
1115,5급,세다01,동사,머리가 세다
1116,5급,세면도구,명사,세면도구를 챙기다
1117,5급,세부,명사,세부 항목
1118,5급,세제02,명사,세제를 개편하다
1119,5급,세차다,형용사,세찬 불길
1120,5급,소개서,명사,소개서를 쓰다
1121,5급,소란,명사,소란을 피우다
1122,5급,소름,명사,소름이 돋다
1123,5급,소매02,명사,소매로 팔다
1124,5급,소모,명사,연료 소모
1125,5급,소박하다01,형용사,소박한 꿈
1126,5급,소비량,명사,소비량이 늘다
1127,5급,소속,명사,소속을 밝히다
1128,5급,소송,명사,소송을 걸다
1129,5급,소식01,명사,소식으로 장수하다
1130,5급,소심하다,형용사,소심한 성격
1131,5급,소외감,명사,소외감을 느끼다
1132,5급,소유자,명사,건물 소유자
1133,5급,소인01,명사,소인과 대인
1134,5급,소장03,명사,소장 작품
1135,5급,소재01,명사,서울 소재
1136,5급,소질,명사,소질을 계발하다
1137,5급,소통,명사,소통이 원활하다
1138,5급,소품,명사,소품을 활용하다
1139,5급,소형차,명사,소형차를 타다
1140,5급,소홀히,부사,소홀히 대하다
1141,5급,소화기01,명사,소화기 질환
1142,5급,속력,명사,속력을 내다
1143,5급,속삭이다,동사,귀에 속삭이다
1144,5급,속속,부사,속속 도착하다
1145,5급,속어,명사,속어를 사용하다
1146,5급,손꼽다,동사,날짜를 손꼽다
1147,5급,손꼽히다,동사,세계에서 손꼽히다
1148,5급,손상,명사,손상을 입다
1149,5급,손실,명사,경제적 손실
1150,5급,손짓,명사,손짓을 보내다
1151,5급,솔로,명사,솔로 연주
1152,5급,솜,명사,화장 솜
1153,5급,솟구치다,동사,물이 솟구치다
1154,5급,솟아오르다,동사,연기가 솟아오르다
1155,5급,송금,명사,송금 내역
1156,5급,송년,명사,송년 모임
1157,5급,수-02,접사,수백만
1158,5급,수강,명사,수강 신청
1159,5급,수당,명사,수당을 받다
1160,5급,수동01,명사,수동으로 움직이다
1161,5급,수록,명사,잡지 수록
1162,5급,수료,명사,훈련 수료
1163,5급,수면01,명사,수면에 비치다
1164,5급,수사02,명사,명사와 수사
1165,5급,수산,명사,수산 식품
1166,5급,수산물,명사,수산물 시장
1167,5급,수상02,명사,수상 소감
1168,5급,수석02,명사,수석 졸업
1169,5급,수수하다,형용사,옷차림이 수수하다
1170,5급,수신자,명사,수신자와 발신자
1171,5급,수염,명사,수염이 길다
1172,5급,수익,명사,수익을 올리다
1173,5급,수익금,명사,수익금을 창출하다
1174,5급,수줍음,명사,수줍음을 타다
1175,5급,수증기,명사,수중기가 피어오르다
1176,5급,수직,명사,수직으로 추락하다
1177,5급,수질,명사,수질을 개선하다
1178,5급,수집01,명사,재활용품 수집
1179,5급,수치02,명사,통계 수치
1180,5급,수칙,명사,수칙을 지키다
1181,5급,수필,명사,수필을 쓰다
1182,5급,수학01,명사,수학 목적
1183,5급,수학여행,명사,수학여행을 떠나다
1184,5급,수해,명사,수해 복구
1185,5급,수험,명사,수험 자격
1186,5급,수험생,명사,수험생이 합격하다
1187,5급,수확,명사,수확의 계절
1188,5급,숙면,명사,숙면을 취하다
1189,5급,숙식,명사,숙식 제공
1190,5급,순대,명사,순대를 먹다
1191,5급,순수,명사,순수 예술
1192,5급,순환,명사,혈액 순환
1193,5급,스승,명사,스승의 은혜
1194,5급,스탠드,명사,스탠드 불빛
1195,5급,스터디00,명사,스터디 모임
1196,5급,스토리,명사,감동적인 스토리
1197,5급,슬기롭다,형용사,슬기로운 사람
1198,5급,슬슬,부사,슬슬 피하다
1199,5급,습관적01∙ 습관적02,관형사∙ 명사,습관적 행동
1200,5급,습득,명사,언어 습득
1201,5급,습득00,명사,분실물 습득
1202,5급,승03/승04,명사/의존명사,첫 승
1203,5급,승강기,명사,승강기가 고장 나다
1204,5급,승강장,명사,버스 승강장
1205,5급,승부,명사,한판 승부
1206,5급,승합차,명사,승합차를 운전하다
1207,5급,시각03,명사,시각 자료
1208,5급,시각적01∙ 시각적02,관형사∙ 명사,시각적 장치
1209,5급,시간적01∙시간적02,관형사∙ 명사,시간적 순서
1210,5급,시급하다,형용사,대책이 시급하다
1211,5급,시기02,명사,시기를 놓치다
1212,5급,시끌벅적하다,형용사,장터가 시끌벅적하다
1213,5급,시나리오,명사,시나리오를 쓰다
1214,5급,시냇물,명사,시냇물이 흐르다
1215,5급,시리다,형용사,이가 시리다
1216,5급,시립,명사,시립 도서관
1217,5급,시범,명사,시범을 보이다
1218,5급,시사02,명사,시사 문제
1219,5급,시사회,명사,시사회를 개최하다
1220,5급,시상식,명사,시상식 소감
1221,5급,시속,명사,시속 60킬로
1222,5급,시시하다,형용사,영화가 시시하다
1223,5급,시위02,명사,집단 시위
1224,5급,시청각,명사,시청각 교실
1225,5급,시체,명사,시체가 부패되다
1226,5급,시치미,명사,시치미를 떼다
1227,5급,시커멓다,형용사,속이 시커멓다
1228,5급,-식,접사,현대식
1229,5급,식01/식02,명사/의존명사,식을 치르다
1230,5급,식상하다,동사,내용이 식상하다
1231,5급,식생활,명사,식생활 문화
1232,5급,식성,명사,식성이 좋다
1233,5급,식수,명사,식수를 공급하다
1234,5급,식습관,명사,올바른 식습관
1235,5급,신03,명사,신을 믿다
1236,5급,신경질,명사,신경질을 부리다
1237,5급,신경통,명사,신경통 환자
1238,5급,신곡00,명사,신곡을 내다
1239,5급,신규,명사,신규 회원
1240,5급,신기록,명사,신기록을 세우다
1241,5급,신도시,명사,신도시 개발
1242,5급,신라,명사,신라를 건국하다
1243,5급,신물,명사,신물이 나오다
1244,5급,신바람,명사,신바람이 나다
1245,5급,신속,명사,신속 배달
1246,5급,신속히,부사,신속히 처리하다
1247,5급,신약00,명사,신약을 개발하다
1248,5급,신임02,명사,신임 감독
1249,5급,신장01,명사,국력 신장
1250,5급,신장03,명사,신장 수술
1251,5급,신중히,부사,신중히 행동하다
1252,5급,신형,명사,신형 모델
1253,5급,-실,접사,회의실
1254,5급,실04,의존명사,객실 일 실
1255,5급,실망스럽다,형용사,결과가 실망스럽다
1256,5급,실명02,명사,실명을 밝히다
1257,5급,실무,명사,실무 회담
1258,5급,실물,명사,실물 사진
1259,5급,실속,명사,실속을 차리다
1260,5급,실시간,명사,실시간 방송
1261,5급,실업계,명사,실업계 고등학교
1262,5급,실업률,명사,실업률이 감소하다
1263,5급,실업자,명사,실업자가 늘다
1264,5급,실용,명사,실용 학문
1265,5급,실용성,명사,실용성이 있다
1266,5급,실재,명사,실재 인물
1267,5급,실적,명사,실적을 올리다
1268,5급,실직,명사,실직을 당하다
1269,5급,실크,명사,실크 원단
1270,5급,실태,명사,실태를 고발하다
1271,5급,실행,명사,실행에 옮기다
1272,5급,실화,명사,실화 소설
1273,5급,심각성,명사,심각성을 깨닫다
1274,5급,심사숙고,명사,
1275,5급,심술궂다,형용사,인상이 심술궂다
1276,5급,심신,명사,심신이 지치다
1277,5급,심야,명사,심야 영업
1278,5급,십자가,명사,십자가 모양
1279,5급,십중팔구,명사,
1280,5급,싸다00,형용사,입이 싸다
1281,5급,싹01,명사,싹이 나다
1282,5급,쌍꺼풀,명사,쌍꺼풀이 지다
1283,5급,썰매,명사,썰매를 끌다
1284,5급,썰물,명사,썰물이 빠지다
1285,5급,쏘아보다,동사,상대를 쏘아보다
1286,5급,쏙,부사,쏙 들어가다
1287,5급,쏜살같이,부사,쏜살같이 달려가다
1288,5급,쑤시다02,동사,콧구멍을 쑤시다
1289,5급,쓰러뜨리다,동사,상대방을 쓰러뜨리다
1290,5급,쓰리다,형용사,상처가 쓰리다
1291,5급,쓸모,명사,쓸모가 없다
1292,5급,씀씀이,명사,씀씀이가 크다
1293,5급,씩씩거리다,동사,숨을 씩씩거리다
1294,5급,아기자기하 다,형용사,아기자기한 방
1295,5급,아열대,명사,아열대 기후
1296,5급,아이디,명사,아이디와 비밀번호
1297,5급,아장아장,부사,아장아장 걷다
1298,5급,아흐레,명사,아흐레 동안
1299,5급,악03,명사,악의 무리
1300,5급,악마,명사,악마와 천사
1301,5급,악순환,명사,악순환이 계속되다
1302,5급,악영향,명사,악영향을 미치다
1303,5급,악용,명사,악용의 소지
1304,5급,악의,명사,악의를 품다
1305,5급,안03,명사,안이 채택되다
1306,5급,안도,명사,안도를 느끼다
1307,5급,안성맞춤,명사,
1308,5급,안전벨트,명사,안전벨트를 매다
1309,5급,안정감,명사,안정감을 느끼다
