Number,Level,Vocabulary,Wordclass,Guide
1299,4급,안타깝다,형용사,안타까운 광경
1300,4급,안팎,명사,나라 안팎
1301,4급,앉히다,동사,자리에 앉히다
1302,4급,알아맞히다,동사,답을 알아맞히다
1303,4급,알아주다,동사,마음을 알아주다
1304,4급,알차다,형용사,내용이 알차다
1305,4급,앓다,동사,감기를 앓다
1306,4급,암기,명사,암기 과목
1307,4급,압력,명사,압력이 높다
1308,4급,앞길,명사,앞길을 넓히다
1309,4급,앞두다,동사,시험을 앞두다
1310,4급,앞바다,명사,인천 앞바다
1311,4급,앞서,부사,앞서 도착하다
1312,4급,앞서다,동사,한발 앞서다
1313,4급,앞세우다,동사,반장을 앞세우다
1314,4급,앞장서다,동사,앞장서 가다
1315,4급,애01,명사,애가 타다
1316,4급,애쓰다,동사,애쓴 보람
1317,4급,애정,명사,애정이 식다
1318,4급,액수,명사,액수가 많다
1319,4급,야간,명사,야간 근무
1320,4급,야단,명사,야단을 떨다
1321,4급,야옹,부사,
1322,4급,야하다,형용사,옷차림이 야하다
1323,4급,약점,명사,약점을 잡다
1324,4급,약혼,명사,약혼을 발표하다
1325,4급,약혼녀,명사,약혼녀를 만나다
1326,4급,약혼자,명사,약혼자가 되다
1327,4급,얌전,명사,얌전을 떨다
1328,4급,양국,명사,양국이 협력하다
1329,4급,양심,명사,양심에 찔리다
1330,4급,얕다,형용사,강이 얕다
1331,4급,어긋나다,동사,뼈가 어긋나다
1332,4급,어느덧,부사,어느덧 사라지다
1333,4급,어둠,명사,어둠이 깔리다
1334,4급,어려워하다,동사,선배를 어려워하다
1335,4급,어르신,명사,어르신을 뵙다
1336,4급,어리석다,형용사,어리석은 대답
1337,4급,어린애,명사,어린애 응석
1338,4급,어색하다,형용사,어색한 관계
1339,4급,어쨌든01,부사,
1340,4급,어쩌다02,부사,
1341,4급,어쩌면01,부사,
1342,4급,어쩐지,부사,
1343,4급,어찌나,부사,
1344,4급,어찌하다,동사,어찌할 수 없다
1345,4급,어차피,부사,어차피 안 되다
1346,4급,억양,명사,강한 억양
1347,4급,억울하다,형용사,억울한 누명
1348,4급,억지로,부사,억지로 웃다
1349,4급,언급,명사,자세한 언급
1350,4급,언론,명사,언론 매체
1351,4급,언젠가,부사,
1352,4급,얹다,동사,지붕을 얹다
1353,4급,얻어먹다,동사,밥을 얻어먹다
1354,4급,얼리다,동사,얼음을 얼리다
1355,4급,엄격,명사,엄격 규제
1356,4급,엄숙하다,형용사,엄숙한 분위기
1357,4급,엄청나다,형용사,엄청난 피해
1358,4급,업계,명사,서비스 업계
1359,4급,업적,명사,연구 업적
1360,4급,업체,명사,업체와 거래하다
1361,4급,엉뚱하다,형용사,엉뚱한 생각
1362,4급,엉망,명사,엉망인 생활
1363,4급,엉터리,명사,엉터리로 말하다
1364,4급,엎드리다,동사,바닥에 엎드리다
1365,4급,에너지,명사,에너지가 넘치다
1366,4급,여간,부사,
1367,4급,여건,명사,좋은 여건
1368,4급,여고,명사,여고 시절
1369,4급,여럿,명사,여럿 가운데
1370,4급,여부,명사,사실 여부
1371,4급,여전히,부사,여전히 똑같다
1372,4급,여행가,명사,배낭 여행가
1373,4급,역사상,명사,한국 역사상
1374,4급,엮다,동사,실을 엮다
1375,4급,연간,명사,연간 수입
1376,4급,연관,명사,연관이 없다
1377,4급,연구소,명사,연구소를 설립하다
1378,4급,연구실,명사,연구실에서 공부하다
1379,4급,연구원01,명사,전문 연구원
1380,4급,연구원02,명사,연구원 생활
1381,4급,연구자,명사,연구자의 이론
1382,4급,연기02,명사,담배 연기
1383,4급,연기자,명사,드라마 연기자
1384,4급,연도01,명사,졸업 연도
1385,4급,연령,명사,연령 제한
1386,4급,연못,명사,연못을 파다
1387,4급,연봉,명사,연봉이 오르다
1388,4급,연설,명사,연설을 듣다
1389,4급,연속,명사,고난의 연속
1390,4급,연애,명사,연애 감정
1391,4급,연체,명사,연체 도서
1392,4급,연체료,명사,연체료를 내다
1393,4급,연출,명사,영화 연출
1394,4급,연탄,명사,연탄을 나르다
1395,4급,연합,명사,유럽 연합
1396,4급,열기,명사,뜨거운 열기
1397,4급,열매,명사,열매가 열리다
1398,4급,열정,명사,열정을 쏟다
1399,4급,열중,명사,일에 열중하다
1400,4급,염색,명사,염색 머리
1401,4급,엿보다,동사,몰래 엿보다
1402,4급,영업,명사,영업 정지
1403,4급,영역,명사,활동 영역
1404,4급,영원,명사,영원을 약속하다
1405,4급,영향력,명사,영향력을 미치다
1406,4급,영혼,명사,영혼이 되다
1407,4급,영화감독,명사,영화감독이 되다
1408,4급,예01,명사,예로부터 내려오다
1409,4급,예감,명사,불길한 예감
1410,4급,예고,명사,예고 방송
1411,4급,예비,명사,예비 식량
1412,4급,예산,명사,예산 낭비
1413,4급,예선,명사,예선 통과
1414,4급,예술가,명사,예술가 기질
1415,4급,예술적01∙ 예술적02,관형사∙ 명사,예술적 작품
1416,4급,예외,명사,예외 현상
1417,4급,오가다,동사,술잔이 오가다
1418,4급,오늘날,명사,오늘날의 현실
1419,4급,오락01,명사,오락 문화
1420,4급,오래도록,부사,오래도록 간직하다
1421,4급,오로지,부사,오로지 공부만 하다
1422,4급,오르내리다,동사,계단을 오르내리다
1423,4급,오른발,명사,오른발을 내딛다
1424,4급,오염,명사,오염 물질
1425,4급,오직,부사,오직 공부만 하다
1426,4급,오히려,부사,오히려 화를 내다
1427,4급,옥수수,명사,옥수수를 굽다
1428,4급,온갖,관형사,온갖 방법
1429,4급,온라인,명사,온라인 게임
1430,4급,온종일02/ 온종일01,부사/명사,하루 온종일
1431,4급,온통/온통00,부사/명사,온통 그 생각뿐이다
1432,4급,올라타다,동사,비행기에 올라타다
1433,4급,올려다보다,동사,하늘을 올려다보다
1434,4급,완벽,명사,완벽을 추구하다
1435,4급,완전,명사,완전을 기하다
1436,4급,왠지,부사,왠지 기분이 좋다
1437,4급,외갓집,명사,외갓집에 가다
1438,4급,외로움,명사,외로움을 느끼다
1439,4급,외면01,명사,외면이 화려하다
1440,4급,외아들,명사,외아들을 두다
1441,4급,외출복,명사,외출복을 입다
1442,4급,외치다,동사,크게 외치다
1443,4급,왼편,명사,왼편에 앉다
1444,4급,요03,관형사,요 녀석
1445,4급,요구,명사,요구를 들어주다
1446,4급,요새01,명사,요 사이
1447,4급,요소,명사,구성 요소
1448,4급,요약,명사,내용 요약
1449,4급,요인,명사,성공 요인
1450,4급,요즈음,명사,요즈음 유행이다
1451,4급,요청,명사,삭제 요청
1452,4급,욕,명사,욕을 퍼붓다
1453,4급,욕망,명사,욕망을 이루다
1454,4급,욕심,명사,욕심을 내다
1455,4급,용감하다,형용사,용감한 행동
1456,4급,용건,명사,급한 용건
1457,4급,용도,명사,용도가 다르다
1458,4급,용서,명사,용서를 구하다
1459,4급,용어,명사,법률 용어
1460,4급,우기다,동사,주장을 우기다
1461,4급,우려,명사,우려가 크다
1462,4급,우습다,형용사,표정이 우습다
1463,4급,우승,명사,우승 후보
1464,4급,우아하다,형용사,분위기가 우아하다
1465,4급,우연,명사,우연의 일치
1466,4급,운반,명사,이삿짐 운반
1467,4급,운영,명사,기업 운영
1468,4급,운전기사,명사,버스 운전기사
1469,4급,운행,명사,지하철 운행
1470,4급,울음소리,명사,울음소리가 들리다
1471,4급,움직임,명사,움직임을 따라가다
1472,4급,웃기다,동사,사람을 웃기다
1473,4급,웃음소리,명사,웃음소리가 들리다
1474,4급,워낙,부사,워낙 비싸다
1475,4급,-원01,접사,회사원
1476,4급,원03,명사,원 모양
1477,4급,원리,명사,원리를 발견하다
1478,4급,원만하다,형용사,원만한 성격
1479,4급,원서02,명사,입학 원서
1480,4급,원칙,명사,원칙을 따르다
1481,4급,월말,명사,월말 정산
1482,4급,웬,관형사,웬 영문인지
1483,4급,웬만하다,형용사,웬만한 일
1484,4급,위기,명사,위기를 극복하다
1485,4급,위대하다,형용사,위대한 업적
1486,4급,위로,명사,위로를 받다
1487,4급,위반,명사,신호 위반
1488,4급,위아래,명사,위아래로 정렬하다
1489,4급,위원회,명사,위원회가 열리다
1490,4급,위험성,명사,위험성이 크다
1491,4급,위협,명사,위협을 주다
1492,4급,유교,명사,유교 문화
1493,4급,유난히,부사,유난히 작다
1494,4급,유능00,명사,유능과 무능
1495,4급,유도02,명사,대화 유도
1496,4급,유리01,명사,유리한 조건
1497,4급,유리창,명사,유리창을 닦다
1498,4급,유산02,명사,유산을 물려받다
1499,4급,유일,명사,세계 유일
1500,4급,유지01,명사,질서 유지
1501,4급,유창하다,형용사,영어가 유창하다
1502,4급,유치하다00,형용사,유치한 생각
1503,4급,유쾌00,명사,유쾌한 성격
1504,4급,유통,명사,자본의 유통
1505,4급,유형02,명사,유형을 나누다
1506,4급,유혹,명사,뇌물의 유혹
1507,4급,육군,명사,육군 부대
1508,4급,육지,명사,육지에서 살다
1509,4급,육체,명사,건강한 육체
1510,4급,육체적01∙ 육체적02,관형사∙ 명사,육체적 피로
1511,4급,은혜,명사,은혜를 갚다
1512,4급,음반,명사,음반을 내다
1513,4급,응답,명사,응답을 기다리다
1514,4급,응시02,명사,응시에 합격하다
1515,4급,의도,명사,의도를 파악하다
1516,4급,의류,명사,여성 의류
1517,4급,의무,명사,의무를 다하다
1518,4급,의무적01∙ 의무적02,관형사∙ 명사,의무적 규정
1519,4급,의문,명사,의문이 생기다
1520,4급,의복,명사,의복을 갈아입다
1521,4급,의사01,명사,의사를 밝히다
1522,4급,의상,명사,무대 의상
1523,4급,의식01,명사,의식을 잃다
1524,4급,의식02,명사,종교 의식
1525,4급,의심,명사,의심을 받다
1526,4급,의외,명사,의외의 결과
1527,4급,의욕,명사,의욕이 넘치다
1528,4급,의존,명사,알코올 의존
1529,4급,의지01,명사,난간에 의지하다
1530,4급,의지02,명사,의지가 강하다
1531,4급,이기적01∙ 이기적02,관형사∙ 명사,이기적 성격
1532,4급,이내02,부사,
1533,4급,이내03,명사,한 시간 이내
1534,4급,이념,명사,교육 이념
1535,4급,이달,명사,이달 말
1536,4급,이대로,부사,이대로 두다
1537,4급,이론01,명사,철학 이론
1538,4급,이롭다,형용사,몸에 이롭다
1539,4급,이룩하다,동사,성장을 이룩하다
1540,4급,이르다01,동사,목적지에 이르다
1541,4급,이르다02,동사,자세히 이르다
1542,4급,이른바,부사,
1543,4급,이리저리02,부사,이리저리 돌아다니다
1544,4급,이만큼01/이만큼02,부사/명사,이만큼 달라지다
1545,4급,이민,명사,이민을 가다
1546,4급,이발,명사,이발 도구
1547,4급,이벤트,명사,이벤트가 열리다
1548,4급,이별,명사,이별을 선언하다
1549,4급,이상적01∙ 이상적02,관형사∙ 명사,이상적 방법
1550,4급,이성01,명사,이성을 잃다
1551,4급,이어,부사,
1552,4급,이어지다,동사,아래로 이어지다
1553,4급,이왕02/이왕01,부사/명사,이왕의 일
1554,4급,이외,명사,관계자 이외
1555,4급,이용자,명사,인터넷 이용자
1556,4급,이윽고,부사,
1557,4급,이익,명사,이익과 손해
1558,4급,이전00,명사,주소 이전
1559,4급,이제야,부사,이제야 알다
1560,4급,이튿날,명사,이튿날 아침
1561,4급,이해관계,명사,이해관계를 따지다
1562,4급,이혼,명사,이혼 서류
1563,4급,익다02,형용사,손에 익다
1564,4급,익히다01,동사,고기를 익히다
1565,4급,인간,명사,인간 사회
1566,4급,인간관계,명사,인간관계가 좋다
1567,4급,인간성,명사,인간성이 좋다
1568,4급,인간적01∙ 인간적02,관형사∙ 명사,인간적 권리
1569,4급,인격,명사,인격을 존중하다
1570,4급,인공,명사,인공 호수
1571,4급,인력,명사,인력을 양성하다
1572,4급,인류,명사,인류 공동체
1573,4급,인물,명사,인물 사진
1574,4급,인상01,명사,인상이 좋다
1575,4급,인상02,명사,요금 인상
1576,4급,인식,명사,인식이 달라지다
1577,4급,인연,명사,인연을 맺다
1578,4급,인용,명사,인용 문구
1579,4급,인재01,명사,우수한 인재
1580,4급,인정01,명사,인정이 넘치다
1581,4급,인정02,명사,소유권 인정
1582,4급,인정받다,동사,능력을 인정받다
1583,4급,인체,명사,인체를 해부하다
1584,4급,인하,명사,가격 인하
1585,4급,인하다01,동사,그로 인하여
1586,4급,일교차,명사,일교차가 크다
1587,4급,일단01,부사,
1588,4급,일대03,명사,서울 일대
1589,4급,일등,명사,일등 신랑
1590,4급,일반인,명사,일반인 대상
1591,4급,일반적01∙ 일반적02,관형사∙ 명사,일반적 생각
1592,4급,일부분,명사,일부분에 속하다
1593,4급,일상,명사,일상에 만족하다
1594,4급,일상적01∙ 일상적02,관형사∙ 명사,일상적 사용
1595,4급,일생,명사,일생을 살다
1596,4급,일석이조,명사,
1597,4급,일손,명사,일손을 구하다
1598,4급,일시03,명사,모임 일시
1599,4급,일시불,명사,일시불로 내다
1600,4급,일시적01∙ 일시적02,관형사∙ 명사,일시적 감정
1601,4급,일쑤/일쑤00,명사/부사,굶기가 일쑤이다
1602,4급,일으키다,동사,상체를 일으키다
1603,4급,일일이,부사,일일이 검사하다
1604,4급,일종,명사,일종의 자유
1605,4급,일찍이,부사,일찍이 떠나다
1606,4급,일체02/일체01,부사/명사,여행비 일체
1607,4급,일치,명사,의견 일치
1608,4급,일회용,명사,일회용 젓가락
1609,4급,일회용품,명사,일회용품을 사용하다
1610,4급,읽히다01,동사,책이 읽히다
1611,4급,읽히다02,동사,책을 읽히다
1612,4급,임금02,명사,임금을 올리다
1613,4급,임무,명사,임무를 맡기다
1614,4급,임시,명사,임시로 맡다
1615,4급,임신,명사,임신 초기
1616,4급,입금,명사,입금 통장
1617,4급,입대,명사,군 입대
1618,4급,입력,명사,자료 입력
1619,4급,입사,명사,입사 시험
1620,4급,입시,명사,대학 입시
1621,4급,입장01,명사,입장 시간
1622,4급,입장02,명사,입장을 밝히다
1623,4급,입히다,동사,옷을 입히다
1624,4급,잇따르다,동사,차가 잇따르다
1625,4급,잊히다,동사,잊힌 노래
1626,4급,-자06,접사,과학자
1627,4급,자격증,명사,자격증을 따다
1628,4급,자극,명사,외부 자극
1629,4급,자꾸만,부사,자꾸만 칭얼거리다
1630,4급,자라나다,동사,몸이 자라나다
1631,4급,자랑스럽다,형용사,아들이 자랑스럽다
1632,4급,자막,명사,영어 자막
1633,4급,자본,명사,자본이 부족하다
1634,4급,자부심,명사,자부심을 느끼다
1635,4급,자살,명사,자살을 시도하다
1636,4급,자세,명사,바른 자세
1637,4급,자신감,명사,자신감이 넘치다
1638,4급,자연스럽다,형용사,자연스러운 모습
1639,4급,자연적01∙ 자연적02,관형사∙ 명사,자연적 환경
1640,4급,자연환경,명사,자연환경을 보호하다
1641,4급,자연히,부사,자연히 없어지다
1642,4급,자원,명사,자원이 풍부하다
1643,4급,자존심,명사,자존심을 지키다
1644,4급,자취00,명사,자취 생활
1645,4급,작가,명사,시나리오 작가
1646,4급,작곡,명사,동요 작곡
1647,4급,작곡가,명사,가요 작곡가
1648,4급,작동,명사,작동을 멈추다
1649,4급,작문,명사,작문을 읽다
1650,4급,작업,명사,준비 작업
1651,4급,작용,명사,상호 작용
1652,4급,작전,명사,작전을 세우다
1653,4급,작품,명사,예술 작품
1654,4급,잔뜩,부사,잔뜩 사다
1655,4급,잔소리,명사,잔소리가 많다
1656,4급,잘나다,형용사,잘난 외모
1657,4급,잘리다,동사,나무가 잘리다
1658,4급,잘살다,동사,잘사는 나라
1659,4급,잠기다02,동사,물에 잠기다
1660,4급,잠들다,동사,아기가 잠들다
1661,4급,잠자리02,명사,잠자리가 날아다니다
1662,4급,잡아당기다,동사,문을 잡아당기다
1663,4급,장가,명사,장가를 가다
1664,4급,장관02,명사,장관에 임명되다
1665,4급,장기간,명사,장기간 머물다
1666,4급,장기적01∙ 장기적02,관형사∙ 명사,장기적 목표
1667,4급,장난,명사,장난이 심하다
1668,4급,장남,명사,장남과 장녀
1669,4급,장르,명사,영화의 장르
1670,4급,장모,명사,장모와 장인
1671,4급,장사01,명사,장사가 잘되다
1672,4급,장애,명사,장애 요인
1673,4급,장애인,명사,장애인 복지
1674,4급,장인,명사,장인과 장모
1675,4급,장하다,형용사,아들이 장하다
1676,4급,재-01,접사,재등록
1677,4급,재능,명사,예술적 재능
1678,4급,재떨이,명사,재떨이를 비우다
1679,4급,재빨리,부사,재빨리 도망치다
1680,4급,재산,명사,재산을 모으다
1681,4급,재생,명사,재생의 기회
1682,4급,재수02,명사,재수가 좋다
1683,4급,재우다02,동사,아기를 재우다
1684,4급,재작년,명사,재작년 여름
1685,4급,재주,명사,재주가 많다
1686,4급,재판02,명사,재판이 열리다
1687,4급,재학생,명사,재학생이 늘다
1688,4급,재활용품,명사,재활용품을 모으다
1689,4급,저-01,접사,저학년
1690,4급,저급,명사,저급 문화
1691,4급,저리01,부사,저리 치우다
1692,4급,저마다01/ 저마다02,부사/명사,저마다 다르다
1693,4급,저만큼01/ 저만큼02,부사/명사,저만큼 느끼다
1694,4급,저장,명사,파일 저장
1695,4급,저절로,부사,저절로 가다
1696,4급,저지르다,동사,실수를 저지르다
1697,4급,적02,명사,적을 공격하다
1698,4급,적극,명사,적극 검토하다
1699,4급,적극적01∙ 적극적02,관형사∙ 명사,적극적 태도
1700,4급,적당히,부사,적당히 마시다
1701,4급,적성,명사,적성을 고려하다
1702,4급,적어지다,동사,수입이 적어지다
1703,4급,적용,명사,적용을 받다
1704,4급,적자01,명사,적자가 발생하다
1705,4급,적절하다,형용사,적절한 시기
1706,4급,전개,명사,새로운 전개
1707,4급,전문적01∙ 전문적02,관형사∙ 명사,전문적 지식
1708,4급,전문직,명사,전문직에 종사하다
1709,4급,전시장,명사,가구 전시장
1710,4급,전제,명사,전제 조건
1711,4급,전체적01∙ 전체적02,관형사∙ 명사,전체적 분위기
1712,4급,전후,명사,전후 사정
1713,4급,절대적01∙ 절대적02,관형사∙ 명사,절대적 신뢰
1714,4급,절망,명사,절망을 느끼다
1715,4급,절반,명사,절반 이상
1716,4급,절차,명사,수속 절차
1717,4급,젊음,명사,젊음을 유지하다
1718,4급,점검,명사,점검을 받다
1719,4급,점심때,명사,점심때가 되다
1720,4급,점잖다,형용사,점잖은 말투
1721,4급,접근,명사,접근을 막다
1722,4급,접속,명사,문장 접속
1723,4급,접어들다,동사,가을에 접어들다
1724,4급,접촉,명사,접촉 사고
1725,4급,접하다,동사,소식을 접하다.
1726,4급,정기01,명사,정기 휴일
1727,4급,정기적01∙ 정기적02,관형사∙ 명사,정기적 모임
1728,4급,정당,명사,정당에 가입하다
1729,4급,정면,명사,건물의 정면
1730,4급,정반대,명사,정반대로 행동하다
1731,4급,정보화,명사,정보화 사회
1732,4급,정부01,명사,한국 정부
1733,4급,정상01,명사,정상 수업
1734,4급,정상적01∙ 정상적02,관형사∙ 명사,정상적 생활
1735,4급,정성,명사,정성을 다하다
1736,4급,정식01,명사,정식 회원
1737,4급,정신적01∙ 정신적02,관형사∙ 명사,정신적 여유
1738,4급,정의02,명사,사전 정의
1739,4급,정작00,부사,
1740,4급,정지01,명사,운행 정지
1741,4급,정직01,명사,정직을 추구하다
1742,4급,정착,명사,정착 생활
1743,4급,정책,명사,정책 수립
1744,4급,정치인,명사,야당 정치인
1745,4급,정치적01∙ 정치적02,관형사∙ 명사,정치적 대립
1746,4급,젖,명사,젖을 먹이다
1747,4급,-제02,접사,추모제
1748,4급,-제04,접사,영양제
1749,4급,제거,명사,냄새 제거
1750,4급,제도01,명사,결혼 제도
1751,4급,제때,명사,제때를 놓치다
1752,4급,제발,부사,
1753,4급,제법,부사,
1754,4급,제사,명사,제사를 지내다
1755,4급,제시,명사,의견 제시
1756,4급,제약01,명사,제약을 받다
1757,4급,제외,명사,제외 대상
1758,4급,제자,명사,스승과 제자
1759,4급,제자리,명사,제자리를 지키다
1760,4급,제작,명사,음반 제작
1761,4급,제한,명사,나이 제한
1762,4급,조03·조02,수사·관형사,숫자
1763,4급,조각01,명사,빵 조각
1764,4급,조그맣다,형용사,조그만 얼굴
1765,4급,조기05,명사,조기에 발견하다
1766,4급,조르다02,동사,사 달라고 조르다
1767,4급,조림01,명사,생선 조림
1768,4급,조명,명사,조명이 밝다
1769,4급,조심스럽다,형용사,행동이 조심스럽다
1770,4급,조작01,명사,음성 조작
1771,4급,조절,명사,컨디션 조절
1772,4급,조정02,명사,날짜 조정
1773,4급,조화04,명사,조화를 이루다
1774,4급,존재,명사,특별한 존재
1775,4급,존중,명사,존중을 받다
1776,4급,졸음,명사,졸음이 쏟아지다
1777,4급,좀처럼,부사,
1778,4급,좁히다,동사,길을 좁히다
1779,4급,종교적01· 종교적02,관형사∙ 명사,종교적 신념
1780,4급,종아리,명사,종아리가 굵다
1781,4급,종종,부사,종종 나타나다
1782,4급,좌우,명사,좌우 날개
1783,4급,죄,명사,죄와 벌
1784,4급,주관적01∙ 주관적02,관형사∙ 명사,주관적 생각
1785,4급,주름,명사,
1786,4급,주먹,명사,주먹을 쥐다
1787,4급,주목,명사,주목을 끌다
1788,4급,주식02,명사,주식을 팔다
1789,4급,주어지다,동사,기회가 주어지다
1790,4급,주장02,명사,주장을 내세우다
1791,4급,주저앉다,동사,땅바닥에 주저앉다
1792,4급,주전자,명사,물 주전자
1793,4급,주택,명사,주택을 짓다
1794,4급,줄거리,명사,드라마 줄거리
1795,4급,줄곧,부사,줄곧 생각하다
1796,4급,줄기,명사,식물 줄기
1797,4급,줄어들다,동사,숫자가 줄어들다
1798,4급,중독,명사,중독을 일으키다
1799,4급,중반,명사,경기의 중반
1800,4급,중소기업,명사,중소기업에 취직하다
1801,4급,중얼거리다,동사,속으로 중얼거리다
1802,4급,중요성,명사,환경의 중요성
1803,4급,쥐다,동사,주먹을 쥐다
1804,4급,즉석,명사,즉석 떡볶이
1805,4급,증거,명사,증거를 찾아내다
1806,4급,증명,명사,과학적 증명
1807,4급,지겹다,형용사,지겨운 일상
1808,4급,지구02,명사,지구에 살다
1809,4급,지극히,부사,지극히 간단하다
1810,4급,지금껏,부사,지금껏 모르다
1811,4급,지급,명사,지급 내역
1812,4급,지능,명사,지능이 높다
1813,4급,지니다,동사,돈을 지니다
1814,4급,지다05,동사,배낭을 지다
1815,4급,지도자,명사,지도자를 뽑다
1816,4급,지름길,명사,지름길로 가다
1817,4급,지불,명사,비용 지불
1818,4급,지시,명사,지시 사항
1819,4급,지식,명사,전문 지식
1820,4급,지식인,명사,지식인 사회
1821,4급,지옥,명사,지옥에 떨어지다
1822,4급,지원01,명사,생활비 지원
1823,4급,지위,명사,지위가 높다
1824,4급,지적03,명사,지적을 당하다
1825,4급,지정,명사,지정 좌석
1826,4급,지진,명사,지진이 발생하다
1827,4급,지출,명사,지출이 늘다
1828,4급,지치다01,동사,몸이 지치다
1829,4급,지켜보다,동사,몰래 지켜보다
1830,4급,지폐,명사,지폐를 세다
1831,4급,지하실,명사,지하실로 내려가요
1832,4급,지혜,명사,지혜를 모으다
1833,4급,지혜롭다,형용사,지혜로운 사람
1834,4급,직선01,명사,직선 도로
1835,4급,직접적01∙ 직접적02,관형사∙ 명사,
1836,4급,직후,명사,식사 직후
1837,4급,진단,명사,건강 진단
1838,4급,진동02,명사,휴대폰 진동
1839,4급,진로,명사,진로를 결정하다
1840,4급,진리,명사,진리를 깨닫다
1841,4급,진술,명사,진술을 듣다
1842,4급,진실,명사,진실과 거짓
1843,4급,진정하다01,형용사,진정한 친구
1844,4급,진지하다,형용사,진지한 태도
1845,4급,진출,명사,사회 진출
1846,4급,-질,접사,가위질
1847,4급,질병,명사,질병을 치료하다
1848,4급,질서,명사,질서를 유지하다
1849,4급,질투,명사,질투가 나다
1850,4급,짐승,명사,짐승을 잡다
1851,4급,짐작,명사,짐작이 가다
1852,4급,집단,명사,집단을 이루다
1853,4급,집어넣다,동사,가방에 집어넣다
1854,4급,집중적01∙ 집중적02,관형사∙ 명사,집중적 관심
1855,4급,짓,명사,나쁜 짓
1856,4급,짖다,동사,강아지가 짖다
1857,4급,짙다,형용사,화장이 짙다
1858,4급,짚다,동사,지팡이를 짚다
1859,4급,짜증스럽다,형용사,말투가 짜증스럽다
1860,4급,짝수,명사,홀수와 짝수
1861,4급,짠맛,명사,짠맛이 나다
1862,4급,-째02,접사,첫째
1863,4급,쪽04/쪽03,의존명사/명사,사과 몇 쪽
1864,4급,쫓겨나다,동사,집에서 쫓겨나다
1865,4급,쫓기다,동사,경찰에게 쫓기다
1866,4급,쫓다,동사,범인을 쫓다
1867,4급,쫓아가다,동사,학교에 쫓아가다
1868,4급,쫓아내다,동사,마을에서 쫓아내다
1869,4급,쫓아다니다,동사,꽁무니를 쫓아다니다
1870,4급,쫓아오다,동사,집으로 쫓아오다
1871,4급,찌푸리다,동사,찌푸린 날씨
1872,4급,찍다01,동사,나무를 찍다
1873,4급,찍히다02,동사,낙인이 찍히다
1874,4급,찡그리다,동사,얼굴을 찡그리다
1875,4급,차도01,명사,차도를 넓히다
1876,4급,차라리,부사,차라리 그게 낫다
1877,4급,차마,부사,
1878,4급,차별,명사,인종 차별
1879,4급,차비,명사,차비를 내다
1880,4급,차선02,명사,차선을 변경하다
1881,4급,차원,명사,차원이 다르다
1882,4급,차차,부사,차차 좋아지다
1883,4급,차창,명사,차창을 열다
1884,4급,차츰,부사,차츰 나아지다
1885,4급,착각,명사,착각에 빠지다
1886,4급,참석자,명사,참석자 명단
1887,4급,참여,명사,주민 참여
1888,4급,참으로,부사,참으로 잘되다
1889,4급,참조,명사,사진 참조
1890,4급,창작,명사,창작과 모방
1891,4급,창조,명사,한글 창조
1892,4급,찾아내다,동사,보물을 찾아내다
1893,4급,찾아다니다,동사,명소를 찾아다니다
1894,4급,찾아뵙다,동사,어른을 찾아뵙다
1895,4급,채널,명사,티브이 채널
1896,4급,채우다01,동사,자물쇠를 채우다
1897,4급,채택,명사,답변 채택
1898,4급,책임,명사,책임을 지다
1899,4급,책임감,명사,책임감이 강하다
1900,4급,책임자,명사,책임자를 처벌하다
1901,4급,책임지다,동사,뒷일을 책임지다
1902,4급,챔피언,명사,챔피언에 등극하다
1903,4급,처리,명사,업무 처리
1904,4급,처벌,명사,처벌을 받다
1905,4급,처하다,동사,위험에 처하다
1906,4급,천국,명사,천국과 지옥
1907,4급,천주교,명사,종교
1908,4급,철02,명사,철이 들다
1909,4급,철저히,부사,철저히 예방하다
1910,4급,첨부,명사,첨부 서류
1911,4급,첫사랑,명사,첫사랑과 재회하다
1912,4급,청하다,동사,도움을 청하다
1913,4급,체계,명사,체계가 잡히다
1914,4급,체면,명사,체면이 깎이다
1915,4급,체온,명사,체온을 재다
1916,4급,체조,명사,체조 경기
1917,4급,체중,명사,체중 조절
1918,4급,초-01,접사,초봄
1919,4급,초가을,명사,초가을 날씨
1920,4급,초겨울,명사,초겨울 추위
1921,4급,초기,명사,초기 단계
1922,4급,초반,명사,경기 초반
1923,4급,초보,명사,초보 운전
1924,4급,초보자,명사,초보자 입문용
1925,4급,초봄,명사,초봄 날씨
1926,4급,초승달,명사,초승달이 뜨다
1927,4급,초여름,명사,초여름 더위
1928,4급,초저녁,명사,초저녁이 지나다
1929,4급,초점,명사,논의의 초점
1930,4급,초조,명사,불안과 초조
1931,4급,초청,명사,초청 강연
1932,4급,초청장,명사,취임식 초청장
1933,4급,총02,관형사,총 인원
1934,4급,총리,명사,총리로 임명되다
1935,4급,최대,명사,최대로 늘리다
1936,4급,최대한00,부사,최대한 노력하다
1937,4급,최소01,명사,최대와 최소
1938,4급,최소한00,부사,최소한 유지하다
1939,4급,최신,명사,최신 기술
1940,4급,최종,명사,최종 목표
1941,4급,최초,명사,최초로 발견하다
1942,4급,추가,명사,추가 모집
1943,4급,추위,명사,추위를 타다
1944,4급,추진,명사,사업 추진
1945,4급,추천서,명사,추천서를 쓰다
1946,4급,축소,명사,예산 축소
1947,4급,출근길,명사,출근길 정체
1948,4급,출산,명사,출산 예정일
