Number,Level,Vocabulary,Wordclass,Guide
1462,중급,벽시계,명사,를 걸다
1463,중급,벽지02,명사,를 바르다
1464,중급,변경04,명사,계획 변경
1465,중급,변덕스럽다,형용사,성격이
1466,중급,변동,명사,이 심하다
1467,중급,변명01,명사,을 늘어놓다
1468,중급,변비01,명사,가 심하다
1469,중급,변화,명사,를 겪다
1470,중급,별02,관형사,별 볼 일
1471,중급,-별04,접사,학년별
1472,중급,별다르다,형용사,별다른 방법
1473,중급,별도01,명사,로 마련하다
1474,중급,별말씀,명사,이 없으시다
1475,중급,별명01,명사,을 짓다
1476,중급,별일,명사,별일 없다
1477,중급,병들다,동사,늙고 병들다
1478,중급,병실02,명사,에 문병을 가다
1479,중급,보고03,명사,를 받다
1480,중급,보고서,명사,를 작성하다
1481,중급,보관01,명사,냉장 보관
1482,중급,보급01,명사,기술 보급
1483,중급,보기01,명사,를 보이다
1484,중급,보너스,명사,를 받다
1485,중급,보도04,명사,신문 보도
1486,중급,보람,명사,을 느끼다
1487,중급,보름01,명사,정월 보름
1488,중급,보름달,명사,이 뜨다
1489,중급,보리01,명사,를 재배하다
1490,중급,보리차,명사,를 마시다
1491,중급,보물04,명사,을 찾다
1492,중급,보살피다,동사,아이들을
1493,중급,보상01,명사,을 받다
1494,중급,보석04,명사,이 반짝이다
1495,중급,보수09,명사,를 받다
1496,중급,보안01,명사,을 유지하다
1497,중급,보완,명사,문제점 보완
1498,중급,보장01,명사,을 받다
1499,중급,보전03,명사,생태계 보전
1500,중급,보조02,명사,를 받다
1501,중급,보존,명사,보존 상태
1502,중급,보충,명사,보충 수업
1503,중급,보행자,명사,보행자 도로
1504,중급,보험,명사,에 가입하다
1505,중급,보호01,명사,를 받다
1506,중급,복12,명사,을 받다
1507,중급,복도04,명사,로 나가다
1508,중급,복사09,명사,문서 복사
1509,중급,복사기02,명사,로 문서를 복사하다
1510,중급,복수03,명사,를 다짐하다
1511,중급,복숭아,명사,를 먹다
1512,중급,복용01,명사,약물 복용
1513,중급,복통,명사,으로 입원하다
1514,중급,볶음,명사,볶음 멸치
1515,중급,본능,명사,에 따르다
1516,중급,본래,명사/부사,부터 다르다
1517,중급,본부03,명사,에서 일하다
1518,중급,본인,명사/대명사,본인 명의
1519,중급,본질02,명사,을 파악하다
1520,중급,볼01,명사,이 통통하다
1521,중급,볼거리01,명사,가 많다
1522,중급,볼링,명사,을 치다
1523,중급,볼일,명사,이 생기다
1524,중급,봉사03,명사,봉사 활동
1525,중급,봉지06,명사,에 넣다
1526,중급,뵈다02,동사,어른을
1527,중급,부15,명사/의존명사,각 부의 책임자
1528,중급,부17,명사,를 누리다
1529,중급,부-20,접사,부정확
1530,중급,부근03,명사,학교 부근학용품
1531,중급,부끄러움,명사,을 타다
1532,중급,부끄러워하다,동사,아이가
1533,중급,부담01,명사,을 하다
1534,중급,부담스럽다,형용사,호의가
1535,중급,부대08,명사,육군 부대
1536,중급,부동산,명사,에 투자하다
1537,중급,부딪치다,동사,손바닥을
1538,중급,부딪히다,동사,차에
1539,중급,부러워하다,동사,성공을
1540,중급,부러지다,동사,뼈가
1541,중급,부리다02,동사,멋을
1542,중급,부모01,명사,를 공경하다
1543,중급,부문06,명사,경제 부문
1544,중급,부분적,관형사·명사,부분적 차이
1545,중급,부상05,명사,을 당하다
1546,중급,부서12,명사,를 옮기다
1547,중급,부서지다,동사,문이
1548,중급,부수다,동사,유리창을
1549,중급,부위04,명사,상처 부위
1550,중급,부인04,명사,중년 부인
1551,중급,부자03,명사,가 닮다
1552,중급,부작용,명사,이 생기다
1553,중급,부잣집,명사,으리으리한 부잣집
1554,중급,부정02,명사,을 저지르다
1555,중급,부정10,명사,긍정
1556,중급,부정적,관형사·명사,부정적 태도
1557,중급,부정확,명사,발음의 부정확
1558,중급,부족05,명사,을 지배하다
1559,중급,부주의,명사,운전 부주의
1560,중급,부지런히,부사,부지런히 일하다
1561,중급,부채01,명사,를 부치다
1562,중급,부처01,명사,를 따르다
1563,중급,부츠,명사,를 신다
1564,중급,부친,명사,모친
1565,중급,부품,명사,을 생산하다
1566,중급,북06,명사,으로 향하다
1567,중급,북미,명사,북미 지역
1568,중급,북부01,명사,북부 지방
1569,중급,분노,명사,가 폭발하다
1570,중급,분단03,명사,국토 분단
1571,중급,분량,명사,을 조절하다
1572,중급,분류03,명사,분류 기준
1573,중급,분리04,명사,쓰레기 분리 수거
1574,중급,분명01,부사,분명 맞다
1575,중급,분명히,부사,분명히 들리다
1576,중급,분석02,명사,원인 분석
1577,중급,분수05,명사,를 모르다
1578,중급,분수11,명사,를 내뿜다
1579,중급,분실02,명사,분실 사고
1580,중급,분실물,명사,을 찾다
1581,중급,분야,명사,경제 분야
1582,중급,분포02,명사,인구의 분포
1583,중급,분필03,명사,로 쓰다
1584,중급,불-15,접사,불가능
1585,중급,불가01,명사,청소년 입장 불가
1586,중급,불가능,명사,이 없다
1587,중급,불가피하다,형용사,선택이
1588,중급,불교,명사,를 믿다
1589,중급,불구하다02,동사,그럼에도 불구하고
1590,중급,불규칙,명사,규칙
1591,중급,불균형,명사,이 심해지다
1592,중급,불꽃01,명사,이 일어나다
1593,중급,불러일으키다,동사,관심을
1594,중급,불리01,명사,유리
1595,중급,불리다07,동사,물에
1596,중급,불만,명사,을 품다
1597,중급,불만족,명사,을 나타내다
1598,중급,불만족스럽다,형용사,표정이
1599,중급,불법01,명사,불법 주차
1600,중급,불빛,명사,이 비치다
1601,중급,불어03,명사,로 말하다
1602,중급,불어오다,동사,바람이
1603,중급,불완전,명사,완전
1604,중급,불이익,명사,을 당하다
1605,중급,불충분,명사,충분
1606,중급,불친절,명사,친절
1607,중급,불쾌,명사,를 느끼다
1608,중급,불평01,명사,을 늘어놓다
1609,중급,불평등,명사,을 낳다
1610,중급,불필요,명사,필요
1611,중급,불행,명사,을 느끼다
1612,중급,불확실,명사,확실
1613,중급,붐비다,동사,사람들로
1614,중급,붓다01,동사,얼굴이
1615,중급,붓다02,동사,물을
1616,중급,붙들다,동사,팔을
1617,중급,붙잡다,동사,치맛자락을
1618,중급,붙잡히다,동사,범인이
1619,중급,뷔페,명사,에서 밥을 먹다
1620,중급,비-32,접사,비공식
1621,중급,-비33,접사,휴가비
1622,중급,비결03,명사,을 공개하다
1623,중급,비교적,부사/관형사·명사,비교적 가깝다
1624,중급,비극,명사,이 일어나다
1625,중급,비기다01,동사,동점으로
1626,중급,비난,명사,을 받다
1627,중급,비닐,명사,로 싸다
1628,중급,비로소,부사,비로소 깨닫다
1629,중급,비록01,부사,비록 가난하지만
1630,중급,비롯되다,동사,경험에서
1631,중급,비롯하다,동사,비롯한 일
1632,중급,비만01,명사,을 치료하다
1633,중급,비명02,명사,을 지르다
1634,중급,비밀번호,명사,를 누르다
1635,중급,비바람,명사,이 치다
1636,중급,비법02,명사,을 알려 주다
1637,중급,비비다,동사,눈을
1638,중급,비상01,명사,비상 대책
1639,중급,비상구,명사,로 대피하다
1640,중급,비용03,명사,이 들다
1641,중급,비우다01,동사,그릇을
1642,중급,비웃다,동사,남의 의견을
1643,중급,비유01,명사,를 들다
1644,중급,비율02,명사,이 낮다
1645,중급,비자08,명사,를 신청하다
1646,중급,비중01,명사,이 높다
1647,중급,비추다,동사,달빛이
1648,중급,비치다01,동사,햇빛이
1649,중급,비키다,동사,자리를
1650,중급,비타민,명사,을 섭취하다
1651,중급,비틀거리다,동사,비틀거리며 걷다
1652,중급,비판01,명사,을 가하다
1653,중급,비판적,관형사·명사,비판적 사고
1654,중급,비하다,동사,비할 수 없다
1655,중급,비행03,명사,야간 비행
1656,중급,비행장,명사,에 착륙하다
1657,중급,빈자리,명사,에 앉다
1658,중급,빌다01,동사,소원을
1659,중급,빗01,명사,으로 빗다
1660,중급,빗길,명사,에 미끄러지다
1661,중급,빗다02,동사,머리를
1662,중급,빗물,명사,이 흐르다
1663,중급,빗방울,명사,이 떨어지다
1664,중급,빚,명사,을 갚다
1665,중급,빚다,동사,도자기를
1666,중급,빛,명사,이 나다
1667,중급,빛깔,명사,이 곱다
1668,중급,빛나다,동사,별빛이
1669,중급,빠뜨리다,동사,바다에
1670,중급,빠져나가다,동사,감옥에서
1671,중급,빠져나오다,동사,몰래 빠져나오다
1672,중급,빠지다01,동사,앞니가
1673,중급,빠짐없이,부사,빠짐없이 참석하다
1674,중급,빠트리다,동사,물에
1675,중급,빨강,명사,으로 칠하다
1676,중급,빨개지다,동사,얼굴이
1677,중급,빨다01,동사,빨대로
1678,중급,빼놓다,동사,전구를
1679,중급,빼앗기다,동사,재산을
1680,중급,빼앗다,동사,돈을
1681,중급,뺏다,동사,돈을
1682,중급,뺨,명사,을 때리다
1683,중급,뻗다,동사,가지가
1684,중급,뼈,명사,가 굵다
1685,중급,뽀뽀,명사,를 하다
1686,중급,뽑히다,동사,머리카락이
1687,중급,뿌리,명사,를 자르다
1688,중급,뿌리다,동사,빗방울이
1689,중급,뿌리치다,동사,손을
1690,중급,삐다02,동사,발목을
1691,중급,-사37,접사,변호사
1692,중급,-사41,접사,신문사
1693,중급,-사42,접사,요리사
1694,중급,사건01,명사,이 발생하다
1695,중급,사고방식,명사,이 다르다
1696,중급,사과08,명사,를 하다
1697,중급,사교적,관형사·명사,사교적 성격
1698,중급,사기25,명사,를 치다
1699,중급,사나이,명사,씩씩한 사나이
1700,중급,사내01,명사,사내 녀석
1701,중급,사냥,명사,을 하다
1702,중급,사들이다,동사,토지를
1703,중급,사라지다,동사,회사가
1704,중급,사랑스럽다,형용사,아이가
1705,중급,사례05,명사,를 들다
1706,중급,사로잡다,동사,마음을
1707,중급,사립04,명사,사립 학교학용품
1708,중급,사막04,명사,사막 지역
1709,중급,사망04,명사,사망 소식
1710,중급,사무05,명사,를 보다
1711,중급,사무소,명사,를 열다
1712,중급,사무직,명사,에 종사하다
1713,중급,사물10,명사,을 보다
1714,중급,사방03,명사,을 둘러보다
1715,중급,사상01,명사,사상 최초
1716,중급,사생활,명사,을 간섭하다
1717,중급,사설04,명사,을 읽다
1718,중급,사소하다01,형용사,문제가
1719,중급,사업가,명사,로 성공하다
1720,중급,사업자,명사,사업자 등록
1721,중급,사연04,명사,이 복잡하다
1722,중급,사용료,명사,휴대폰 사용료
1723,중급,사용법,명사,을 설명하다
1724,중급,사용자,명사,를 모집하다
1725,중급,사우나,명사,를 하다
1726,중급,사위01,명사,를 보다
1727,중급,사이버,명사,사이버 공간
1728,중급,사이좋다,형용사,사이좋게 지내다
1729,중급,사이트,명사,에 접속하다
1730,중급,사인14,동사,을 하다
1731,중급,사자11,명사,동물
1732,중급,사적02,관형사·명사,사적 생활
1733,중급,사전12,명사,을 찾다
1734,중급,사전13,명사,사전 준비
1735,중급,사정07,명사,이 좋다
1736,중급,사진관,명사,에서 사진을 찍다
1737,중급,사진첩,명사,에 사진을 끼우다
1738,중급,사촌,명사,사촌 언니
1739,중급,사춘기,명사,를 맞다
1740,중급,사태06,명사,를 해결하다
1741,중급,사투리,명사,로 말하다
1742,중급,사표07,명사,를 내다
1743,중급,사항02,명사,주의 사항
1744,중급,사회07,명사,상류 사회
1745,중급,사회생활,명사,에 적응하다
1746,중급,사회자,명사,가 진행하다
1747,중급,사회적,관형사·명사,사회적 문제
1748,중급,삭제01,명사,파일 삭제
1749,중급,산길02,명사,을 오르다
1750,중급,산꼭대기,명사,에 오르다
1751,중급,산불02,명사,이 나다
1752,중급,산속,명사,을 헤매다
1753,중급,산업,명사,자동차 산업
1754,중급,살리다,동사,목숨을
1755,중급,살림01,명사,을 차리다
1756,중급,살아가다,동사,하루하루 살아가다
1757,중급,살아나다,동사,겨우 살아나다
1758,중급,살아남다,동사,전쟁에서
1759,중급,살아오다,동사,간신히 살아오다
1760,중급,살인,명사,을 저지르다
1761,중급,살짝01,부사,살짝 빠져나가다
1762,중급,살찌다,동사,몸이
1763,중급,살펴보다,동사,주위를
1764,중급,살피다01,동사,주위를
1765,중급,삶,명사,을 누리다
1766,중급,삶다,동사,국수를
1767,중급,삼다02,동사,며느리로
1768,중급,삼키다,동사,침을
1769,중급,상02,명사,으로 매기다
1770,중급,상04,명사,을 차리다
1771,중급,상가07,명사,에서 사다
1772,중급,상관03,명사,이 없다
1773,중급,상관없다,형용사,상관없는 문제
1774,중급,상관없이,부사,나이에 상관없이
1775,중급,상금04,명사,을 받다
1776,중급,상담01,명사,을 받다
1777,중급,상담실,명사,고객 상담실
1778,중급,상담원,명사,으로 일하다
1779,중급,상당하다02,형용사,실력이
1780,중급,상당히,부사,상당히 잘하다
1781,중급,상대04,명사,를 대하다
1782,중급,상대방02,명사,을 바라보다
1783,중급,상대적,관형사·명사,상대적 평가
1784,중급,상대편,명사,을 이해하다
1785,중급,상류,명사,에서 떠내려오다
1786,중급,상반기,명사,상반기 소득
1787,중급,상사05,명사,직장 상사
1788,중급,상상07,명사,을 뛰어넘다
1789,중급,상상력01,명사,이 풍부하다
1790,중급,상승01,명사,물가 상승
1791,중급,상식06,명사,에 어긋나다
1792,중급,상업02,명사,에 종사하다
1793,중급,상영01,명사,영화 상영
1794,중급,상점,명사,을 운영하다
1795,중급,상징,명사,이 되다
1796,중급,상쾌하다,형용사,마음이
1797,중급,상태01,명사,를 점검하다
1798,중급,상하01,명사,를 바꾸다
1799,중급,상하다02,동사,음식이
1800,중급,상황02,명사,이 불리하다
1801,중급,새01,명사,하루 새
1802,중급,새기다01,동사,도장을
1803,중급,새끼02,명사,를 낳다
1804,중급,새다01,동사,비가
1805,중급,새다02,동사,날이
1806,중급,새로이,부사,새로이 시작하다
1807,중급,새삼01,부사,새삼 느끼다
1808,중급,새엄마,명사,를 맞이하다
1809,중급,새우02,명사,를 먹다
1810,중급,새우다01,동사,밤을
1811,중급,새집01,명사,으로 이사하다
1812,중급,색다르다,형용사,기분이
1813,중급,샌들,명사,을 신다
1814,중급,-생07,접사,1985년생
1815,중급,-생08,접사,실습생
1816,중급,생겨나다,동사,문제가
1817,중급,생기01,명사,가 넘치다
1818,중급,생김새,명사,가 예쁘다
1819,중급,생년월일,명사,을 기록하다
1820,중급,생략,명사,을 하다
1821,중급,생머리02,명사,를 빗다
1822,중급,생명,명사,을 건지다
1823,중급,생방송,명사,으로 방영되다
1824,중급,생산,명사,대량 생산
1825,중급,생생하다,형용사,기억이
1826,중급,생존,명사,을 위협하다
1827,중급,생활비,명사,를 벌다
1828,중급,생활용품,명사,을 구입하다
1829,중급,샴푸,명사,로 머리를 감다
1830,중급,서06,명사,로 이동하다
1831,중급,서넛,수사,서넛이랑
1832,중급,서늘하다,형용사,밤공기가
1833,중급,서럽다,형용사,마음이
1834,중급,서명03,명사,을 받다
1835,중급,서부01,명사,서부 지역
1836,중급,서서히,부사,서서히 나타나다
1837,중급,서양인,명사,동양인
1838,중급,서운하다,형용사,마음이
1839,중급,서적02,명사,을 읽다
1840,중급,서투르다,형용사,영어가
1841,중급,서툴다,형용사,영어가
1842,중급,석유01,명사,석유 산업
1843,중급,섞이다,동사,냄새가
1844,중급,선14,명사,을 긋다
1845,중급,선거04,명사,대통령 선거
1846,중급,선글라스,명사,를 끼다
1847,중급,선약02,명사,이 있다
1848,중급,선전03,명사,을 보다
1849,중급,선정07,명사,수상자 선정
1850,중급,선진03,명사,선진 국가
1851,중급,선진국,명사,으로 성장하다
1852,중급,선호03,명사,선호 직업
1853,중급,설01,명사,을 맞이하다
1854,중급,설득,명사,을 당하다
1855,중급,설레다,동사,가슴이
1856,중급,설립02,명사,회사 설립
1857,중급,설마01,부사,설마 진심은 아니지?
1858,중급,설명서,명사,를 읽다
1859,중급,설문01,명사,에 답하다
1860,중급,설문지,명사,를 작성하다
1861,중급,설사01,명사,가 멈추다
1862,중급,설정02,명사,상황 설정
1863,중급,설치02,명사,인터넷 설치
1864,중급,섭씨,명사,섭씨 영 도
1865,중급,-성17,접사,인간성
1866,중급,성공적,관형사·명사,성공적 삶
1867,중급,성과01,명사,를 올리다
1868,중급,성당03,명사,에 다니다
1869,중급,성립,동사,성립 조건
1870,중급,성명03,명사,을 부르다
1871,중급,성별01,명사,을 구분하다
1872,중급,성숙,명사,이 늦다
1873,중급,성실02,명사,불성실
1874,중급,성인01,명사,성인 여성
1875,중급,성장01,명사,이 멈추다
1876,중급,성적표,명사,를 받다
1877,중급,성질,명사,이 못되다
1878,중급,세계적,관형사·명사,세계적 예술가
1879,중급,세계화,명사,세계화 시대
1880,중급,세금01,명사,을 내다
1881,중급,세기03,명사,21세기
1882,중급,세다02,동사,수를
1883,중급,세대02,명사,가 다르다
1884,중급,세대03,명사,가 줄다
1885,중급,세력,명사,을 확장하다
1886,중급,세련되다,형용사,옷차림이
1887,중급,세로01,명사,가로
1888,중급,세모01,명사,를 만들다
1889,중급,세미나,명사,를 열다
1890,중급,세월02,명사,이 흐르다
1891,중급,세일,명사,세일 가격
1892,중급,세제04,명사,로 닦아내다
1893,중급,세차01,명사,자동 세차
1894,중급,세탁물,명사,을 맡기다
1895,중급,세트,명사,로 구입하다
1896,중급,센티,의존명사,1센티
1897,중급,셔츠,명사,를 입다
1898,중급,소-22,접사,소규모
1899,중급,-소23,접사,연구소
1900,중급,소감02,명사,을 말하다
1901,중급,소개팅,명사,에서 만나다
1902,중급,소규모,명사,소규모 집단
1903,중급,소극장,명사,에서 공연하다
1904,중급,소극적,관형사,소극적 성격
1905,중급,소금물,명사,에 절이다
1906,중급,소나기01,명사,가 내리다
1907,중급,소나무,명사,가 무성하다
1908,중급,소녀02,명사,어린 소녀
1909,중급,소년01,명사,소년 시절
1910,중급,소독04,명사,상처 소독
1911,중급,소독약,명사,을 바르다
1912,중급,소득,명사,이 많다
1913,중급,소리치다,동사,크게 소리치다
1914,중급,소망03,명사,을 이루다
1915,중급,소매01,명사,가 길다
1916,중급,소문02,명사,이 돌다
1917,중급,소문나다,동사,사업가로
1918,중급,소방관,명사,이 출동하다
1919,중급,소방서,명사,에 신고하다
1920,중급,소방차,명사,가 출동하다
1921,중급,소변01,명사,이 마렵다
1922,중급,소비05,명사,가 늘다
1923,중급,소비자,명사,소비자 물가
1924,중급,소설가,명사,로 알려지다
1925,중급,소설책,명사,을 읽다
1926,중급,소수08,명사,에 불과하다
1927,중급,소스01,명사,를 뿌리다
1928,중급,소시지,명사,를 먹다
1929,중급,소아과,명사,에서 진찰 받다
1930,중급,소요02,명사,소요 시간
1931,중급,소용07,명사,이 없다
1932,중급,소용없다,형용사,아무 소용없다
1933,중급,소원04,명사,을 빌다
1934,중급,소유03,명사,개인 소유
1935,중급,소음06,명사,을 줄이다
1936,중급,소재05,명사,소재로 삼다
1937,중급,소중히,부사,소중히 여기다
1938,중급,소지품,명사,을 보관하다
1939,중급,소형03,명사,소형 자동차
1940,중급,소홀하다,형용사,일에
1941,중급,소화06,명사,를 돕다
1942,중급,속눈썹,명사,이 길다
1943,중급,속다01,동사,거짓말에
1944,중급,속담,명사,을 인용하다
1945,중급,속마음,명사,을 털어 놓다
1946,중급,속상하다02,형용사,마음이
1947,중급,속이다,동사,친구를
1948,중급,속하다02,동사,모임에
1949,중급,손가방,명사,을 들다
1950,중급,손길,명사,을 내밀다
1951,중급,손끝,명사,에 닿다
1952,중급,손등01,명사,으로 닦다
1953,중급,손목,명사,에 시계를 차다
1954,중급,손목시계,명사,를 차다
1955,중급,손발,명사,이 저리다
1956,중급,손뼉,명사,을 치다
1957,중급,손쉽다,형용사,손쉽게 끝내다
1958,중급,손자01,명사,를 돌보다
1959,중급,손잡다,동사,서로 손잡다
1960,중급,손잡이,명사,를 잡다
1961,중급,손질,명사,머리 손질
1962,중급,손톱01,명사,을 깎다
1963,중급,손해,명사,를 입히다
1964,중급,솔직하다,형용사,성격이
1965,중급,솔직히,부사,솔직히 말하다
1966,중급,솜씨,명사,가 좋다
1967,중급,솟다01,동사,물가가
1968,중급,송별회,명사,를 열다
1969,중급,송아지,명사,를 키우다
1970,중급,송이01,명사,가 맺히다
1971,중급,쇠01,명사,가 녹슬다
1972,중급,쇠고기,명사,를 굽다
1973,중급,쇼02,명사,를 보다
1974,중급,쇼핑몰,명사,을 운영하다
1975,중급,쇼핑센터,명사,에서 사다
1976,중급,수07,명사,수요일
1977,중급,수년02,명사,이 흐르다
1978,중급,수다01,명사,를 떨다
1979,중급,수단01,명사,이 좋다
1980,중급,수도05,명사,수도를 놓다
1981,중급,수도09,명사,를 정하다
1982,중급,수도권,명사,에 거주하다
1983,중급,수도꼭지,명사,를 잠그다
1984,중급,수돗물,명사,을 마시다
1985,중급,수동적02,관형사·명사,수동적 자세
1986,중급,수량05,명사,이 모자라다
1987,중급,수리14,명사,를 맡기다
1988,중급,수리비,명사,를 내다
1989,중급,수만,수사·관형사,수만 원
1990,중급,수많다,형용사,수많은 사람
1991,중급,수면07,명사,을 방해하다
1992,중급,수면제,명사,를 먹다
1993,중급,수명05,명사,이 길다
1994,중급,수백04,수사·관형사,수백 마리
1995,중급,수사18,명사,경찰 수가
1996,중급,수상09,명사,으로 뽑히다
1997,중급,수선13,명사,을 맡기다
1998,중급,수속01,명사,을 밟다
1999,중급,수수께끼,명사,를 풀다
2000,중급,수수료,명사,를 내다
2001,중급,수시로,부사,수시로 열다
2002,중급,수십,수사·관형사,수십 개
2003,중급,수없이,부사,수없이 많다
2004,중급,수요06,명사,가 늘다
2005,중급,수용06,명사,조건 수용
2006,중급,수입01,명사,이 많다
2007,중급,수입02,명사,수출
2008,중급,수입품02,명사,수출품
2009,중급,수정09,명사,계획 수정
2010,중급,수준,명사,이 높다
2011,중급,수집02,명사,우표 수집
2012,중급,수천07,수사·관형사,수천 명
2013,중급,수출03,명사,수입
2014,중급,수표01,명사,를 발행하다
2015,중급,수학05,명사,을 가르치다
2016,중급,수행02,명사,업무 수행
2017,중급,숙녀,명사,로 자라다
2018,중급,숙박,명사,숙박 시설
2019,중급,숙박비,명사,를 지불하다
2020,중급,숙소02,명사,에 머물다
2021,중급,숙이다,동사,고개를
2022,중급,순간03,명사,순간 놀라다
2023,중급,순간적,관형사·명사,순간적 느낌
2024,중급,순수하다02,형용사,마음이
2025,중급,순식간,명사,순식간에 사라지다
2026,중급,순위,명사,를 정하다
2027,중급,순진하다01,형용사,어린아이처럼
2028,중급,순하다02,형용사,사람이
2029,중급,술병02,명사,을 비우다
2030,중급,술자리,명사,에 모이다
2031,중급,술잔,명사,을 돌리다
2032,중급,숨01,명사,을 쉬다
2033,중급,숨기다,동사,물건을
2034,중급,숨다01,동사,산 속으로
2035,중급,숨소리,명사,가 고르다
2036,중급,숨지다,동사,사고로
2037,중급,숲01,명사,이 우거지다
2038,중급,쉬다02,동사,목이
2039,중급,쉿,감탄사,쉿! 조용히 해 봐
2040,중급,슈퍼,명사,에서 사다
2041,중급,스님,명사,을 모시다
2042,중급,-스럽다,접사,자랑스럽다
2043,중급,스무째,수사·관형사/명사,스무째 날
2044,중급,스위치,명사,를 켜다
2045,중급,스치다01,동사,옷깃이
2046,중급,스커트,명사,를 입다
2047,중급,스케줄,명사,을 짜다
2048,중급,스타일,명사,머리의
2049,중급,스타킹,명사,을 신다
2050,중급,스튜디오,명사,녹음 스튜디오
2051,중급,슬리퍼,명사,를 신다
2052,중급,슬쩍,부사,슬쩍 묻다
2053,중급,습기02,명사,를 제거하다
2054,중급,습도,명사,가 높다
2055,중급,습하다01,형용사,공기가
2056,중급,승객,명사,을 태우다
2057,중급,승낙,명사,을 받다
2058,중급,승리,명사,를 얻다
2059,중급,승무원,명사,비행기 승무원
2060,중급,승용차,명사,를 운전하다
2061,중급,승진03,명사,승진 시험
2062,중급,승차02,명사,승차 거부
2063,중급,승차권,명사,을 끊다
2064,중급,승패02,명사,를 가르다
2065,중급,시13,명사,를 읽다
2066,중급,시각03,명사,일출 시각
2067,중급,시각04,명사,여성의 시각
2068,중급,시금치,명사,를 무치다
2069,중급,시기04,명사,등록 시기
2070,중급,시내버스,명사,를 타다
2071,중급,시달리다,동사,업무에
2072,중급,시대02,명사,조선 시대
2073,중급,시댁,명사,에 가다
2074,중급,시도07,명사,가 성공하다
2075,중급,시들다,동사,꽃이
2076,중급,시디01,명사,를 굽다
2077,중급,시력01,명사,이 좋다
2078,중급,시리즈,명사,로 방영되다
2079,중급,시멘트,명사,가 굳다
2080,중급,시부모,명사,에게 효도하다
2081,중급,시선03,명사,이 마주치다
2082,중급,시설03,명사,에 투자하다
2083,중급,시스템,명사,을 개선하다
2084,중급,시아버지,명사,를 모시다
2085,중급,시야03,명사,를 가리다
2086,중급,시외01,명사,로 나가다
2087,중급,시외버스,명사,를 타다
2088,중급,시인10,명사,여류 시인
2089,중급,시일04,명사,이 걸리다
2090,중급,시장03,명사,을 뽑다
2091,중급,시절01,명사,어린 시절
2092,중급,시점02,명사,에 이르다
2093,중급,시중03,명사,시중 가격
2094,중급,시집01,명사,시집 식구
2095,중급,시집03,명사,을 읽다
2096,중급,시집가다,동사,부잣집에
2097,중급,시청03,명사,텔레비전 시청
2098,중급,시청률,명사,이 높다
2099,중급,시청자,명사,에게 전달하다
2100,중급,시합01,명사,에서 이기다
2101,중급,시행01,명사,시행 예정
2102,중급,시험지,명사,를 채점하다
2103,중급,식기01,명사,를 씻다
2104,중급,식당가,명사,에서 먹다
2105,중급,식량03,명사,을 구하다
2106,중급,식료품,명사,을 사다
2107,중급,식물02,명사,을 기르다
2108,중급,식비02,명사,를 내다
2109,중급,식사량,명사,을 줄이다
2110,중급,식욕,명사,이 떨어지다
2111,중급,식용유,명사,에 튀기다
2112,중급,식중독,명사,에 걸리다
2113,중급,식품점,명사,에서 사다
2114,중급,식후02,명사,식후 30분
2115,중급,식히다,동사,차를
2116,중급,신01,명사,을 신다
2117,중급,신02,명사,이 나다
2118,중급,신-15,접사,신세계
2119,중급,신경04,명사,을 다치다
2120,중급,신고01,명사,분실물 신고
2121,중급,신기하다01,형용사,마술이
2122,중급,신나다,동사,나들이에
2123,중급,신념01,명사,을 지키다
2124,중급,신뢰02,명사,를 잃다
2125,중급,신맛,명사,이 나다
2126,중급,신문사,명사,에 다니다
2127,중급,신문지,명사,에 싸다
2128,중급,신부04,명사,가톨릭
2129,중급,신분02,명사,에 맞다
2130,중급,신비02,명사,우주의
2131,중급,신사16,명사,숙녀
2132,중급,신상품,명사,을 내놓다
2133,중급,신세02,명사,를 망치다
2134,중급,신세대,명사,신세대 문화
2135,중급,신앙,명사,이 깊다
2136,중급,신용01,명사,을 잃다
2137,중급,신입03,명사,신입 사원
2138,중급,신입생,명사,을 모집하다
2139,중급,신제품,명사,이 나오다
2140,중급,신중04,명사,을 기하다
2141,중급,신청서,명사,를 접수하다
2142,중급,신체02,명사,가 튼튼하다
2143,중급,신체적,관형사·명사,신체적 기능
2144,중급,신혼04,명사,신혼 생활
2145,중급,신혼부부,명사,예비 신혼부부
2146,중급,신화04,명사,단군 신화
2147,중급,실01,명사,로 묶다
2148,중급,실감,명사,이 나다
2149,중급,실내,명사,로 들어가다
2150,중급,실력02,명사,이 뛰어나다
2151,중급,실례02,명사,를 들다
2152,중급,실리다01,동사,배에
2153,중급,실망02,명사,이 크다
2154,중급,실습,명사,을 나가다
2155,중급,실시03,명사,훈련 실시
2156,중급,실업01,명사,실업 위기
2157,중급,실용적,관형사·명사,실용적 기술
2158,중급,실은,부사,실은 그렇지 않다
2159,중급,실장,명사,으로 승진하다
2160,중급,실제02,부사/명사,실제 일어나다
2161,중급,실제로,부사,실제로 일어나다
2162,중급,실종,명사,실종 사건
2163,중급,실천01,명사,에 옮기다
2164,중급,실체02,명사,를 보다
2165,중급,실컷,부사,실컷 놀다
2166,중급,실험,명사,을 하다
2167,중급,실현,명사,꿈의 실현
2168,중급,싫증,명사,이 나다
2169,중급,-심09,접사,배려심
2170,중급,심각하다02,형용사,문제가
2171,중급,심리01,명사,를 나타내다
